2.100000000000000000e+01
2.200000000000000000e+01
2.133333333333333215e+01
2.125000000000000000e+01
2.039999999999999858e+01
2.183333333333333215e+01
2.342857142857142705e+01
2.300000000000000000e+01
2.377777777777777857e+01
2.580000000000000071e+01
2.772727272727272663e+01
2.633333333333333215e+01
2.561538461538461675e+01
2.442857142857142705e+01
2.473333333333333428e+01
2.387500000000000000e+01
2.311764705882352899e+01
2.233333333333333215e+01
2.310526315789473628e+01
2.260000000000000142e+01
