22
20
40
11
7
8
10
8
9
12
12
12
8
12
12
7
10
10
10
9
10
11
10
11
7
10
9
10
8
8
7
10
8
12
7
11
8
8
9
10
11
10
9
9
10
8
7
11
12
9
8
6
10
10
9
11
11
9
10
11
8
10
11
8
8
7
7
7
12
9
7
7
8
12
7
11
8
7
7
8
8
9
7
10
7
8
8
7
10
8
11
10
12
9
11
8
10
7
9
9
11
11
8
7
10
10
10
7
7
8
11
7
8
11
11
8
8
10
7
12
9
7
7
6
10
8
7
8
6
8
11
8
6
11
10
9
7
11
12
8
12
7
7
7
12
6
8
12
9
10
8
12
7
12
10
8
11
8
8
11
11
6
8
7
6
10
7
10
11
10
7
8
11
7
8
9
8
12
7
11
11
11
12
7
9
7
8
8
12
9
10
7
10
8
11
12
50
171
104
125
245
192
142
163
123
147
120
168
155
220
309
282
266
274
275
394
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
1000
